Code armoire	Code Support	Date pose support	Forme support	Nature support	Code foyer	Date Pose Foyer	Marque Luminaire	Libellé Réf Luminaire	Puissance foyer (Watt)	Secteur foyer	Code Lampe	Type Lampe	Référence	Puissance	IRC	Type	Douille	Date pose lampe	Nom Régime	Latitude	Longitude
0009-	2130C002		FACADE	POLYESTER	21300001	29037	GIRARDIN	574GLE19	290	SECTEUR 2	21300001	SHP	TUBE	0250W	IR25	T22	E40	41313.64038	NOCTURNE	45.19022173	5.724746085
1269-	31200098	24746		ACIER GALVANISE	31200098	39640	ECLATEC	PALEO 441	175	SECTEUR 4	31200098	SHP	TUBE	0150W	IR25	T22	E40	39640	NOCTURNE	45.1616702	5.712338821
0524A-	22800028	40968.47487	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	22800028	40968.47487	ECLATEC	ELIPT 55	175	SECTEUR 5	22800028	SHP	TUBE	0150W	IR25	T22	E40	40968.47487	NOCTURNE	45.17251861	5.7404705
0904A-	49400002	25873	OCTO-CONIQUE	ACIER GALVANISE	49400002	39282	ECLATEC	ELIPT 55	120	SECTEUR 1	49400002	SHP	TUBE	0100W	IR25	T22	E40	41051.38343	NOCTURNE	45.19056022	5.706569715
0904A-	49400003	25873	OCTO-CONIQUE	ACIER GALVANISE	49400003	39282	ECLATEC	ELIPT 55	120	SECTEUR 1	49400003	SHP	TUBE	0100W	IR25	T22	E40	41051.38343	NOCTURNE	45.1904347	5.706567616
0904A-	49400004		CARRE	BETON	49400004	25873	COMATELEC	SAPHIR	175	SECTEUR 1	49400004	SHP	TUBE	0150W	IR25	T22	E40	41051.38343	NOCTURNE	45.19004417	5.70668053
0904A-	49400005		CARRE	BETON	49400005	36965	COMATELEC	SAPHIR	175	SECTEUR 1	49400005	SHP	TUBE	0150W	IR25	T22	E40	41051.38343	NOCTURNE	45.18983304	5.70666238
0904A-	49400005		CARRE	BETON	49400006	36965	COMATELEC	SAPHIR	175	SECTEUR 1	49400006	SHP	TUBE	0150W	IR25	T22	E40	41051.38343	NOCTURNE	45.18958632	5.706659649
0406-	6800C034		FACADE	POLYESTER	58850006	25842	THORN	VM2S	175	SECTEUR 1	58850006	SHP	TUBE	0150W	IR25	T22	E40	41026.62344	NOCTURNE	45.19166623	5.70866973
0406-	60100001	37223	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	60100001	37223	COMATELEC	CITEA	120	SECTEUR 1	60100001	SHP	TUBE	0100W	IR25	T22	E40	41026.62344	NOCTURNE	45.19157315	5.708036176
0406-	6010C008		FACADE	POLYESTER	60100002	38208	ECLATEC	ELIPT 55	120	SECTEUR 1	60100002	SHP	TUBE	0100W	IR25	T22	E40	41026.62344	NOCTURNE	45.19101943	5.708022171
0274-	56080016		OCTO-CONIQUE	ACIER	56080016	30560	THORN	VM2S	290	SECTEUR 2	56080016	SHP	TUBE	0250W	IR25	T22	E40	40646.43933	HORS CONDUITE	45.19424205	5.727112501
0274-	56080017	27303	OCTO-CONIQUE	ACIER GALVANISE	56080017	27303	AUER-UNION	VENDOME	270	SECTEUR 2	56080017	BF	OVOIDE	250W	IR51	T33	E40	40646.43933	HORS CONDUITE	45.19415997	5.72670584
0274-	56080018	27303	OCTO-CONIQUE	ACIER GALVANISE	56080018	27303	AUER-UNION	VENDOME	270	SECTEUR 2	56080018	BF	OVOIDE	250W	IR51	T33	E40	41064.55435	HORS CONDUITE	45.19407975	5.726336248
0274-	56080019	27303	OCTO-CONIQUE	ACIER GALVANISE	56080019	27303	AUER-UNION	VENDOME	270	SECTEUR 2	56080019	BF	OVOIDE	250W	IR51	T33	E40	40646.43933	HORS CONDUITE	45.19399924	5.725938698
0274-	56080020	27303	OCTO-CONIQUE	ACIER GALVANISE	56080020	27303	AUER-UNION	VENDOME	270	SECTEUR 2	56080020	BF	OVOIDE	250W	IR51	T33	E40	40646.43933	HORS CONDUITE	45.19392565	5.725580486
1217-	30300003	36414	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	3030003A	36444	COMATELEC	CITEA	120	SECTEUR 5	3030003A	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17130207	5.743562654
1217-	3030C009		FACADE	POLYESTER	30300040	36444	COMATELEC	CITEA	175	SECTEUR 5	30300040	SHP	TUBE	0150W	IR25	T22	E40	39953.59574	NOCTURNE	45.17086689	5.743666904
1217-	30300041	36414	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	30300041	36444	COMATELEC	CITEA	175	SECTEUR 5	30300041	SHP	TUBE	0150W	IR25	T22	E40	39953.59574	NOCTURNE	45.17073373	5.743586103
1217-	30300004	36414	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	3030004A	36444	COMATELEC	CITEA	120	SECTEUR 5	3030004A	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17113435	5.743528943
0001-	1230C003		FACADE	POLYESTER	12300002	30256	THORN	VM2S	290	SECTEUR 2	12300002	SHP	TUBE	0250W	IR25	T22	E40	41032.54242	NOCTURNE	45.18358409	5.718092914
0001-	1230C009		FACADE	POLYESTER	12300003	30256	THORN	VM2S	290	SECTEUR 2	12300003	SHP	TUBE	0250W	IR25	T22	E40	41032.54242	NOCTURNE	45.18341852	5.718170824
0001-	1230C009		FACADE	POLYESTER	12300004	25600	MAZDA-PROJELUX	EP 250	450	SECTEUR 2	12300004	SHP	OVOIDE	400W	IR25	T20	E40	41032.54242	NOCTURNE	45.18328507	5.718228265
0001-	3406C002		FACADE	POLYESTER	34060001	30256	THORN	VM2S	90	SECTEUR 2	34060001	SHP	OVOIDE	070W	IR25	T20	E27	41032.54242	NOCTURNE	45.18375212	5.719560175
1167-	6600C015		FACADE	POLYESTER	56300003	29860	THORN	VM2S	90	SECTEUR 2	56300003	SHP	OVOIDE	070W	IR25	T20	E27	41144.40735	NOCTURNE	45.18746389	5.721997151
1167-	6600C015		FACADE	POLYESTER	56300004	29860	THORN	VM2S	90	SECTEUR 2	56300004	SHP	OVOIDE	070W	IR25	T20	E27	41144.40735	NOCTURNE	45.18735111	5.722161714
1167-	6600C015		FACADE	POLYESTER	66000006	26207	BBT	AJ400	290	SECTEUR 2	66000006	SHP	TUBE	0250W	IR25	T22	E40	41144.40735	NOCTURNE	45.18770802	5.721592798
1167-	6600C015		FACADE	POLYESTER	66000007	39419	THORN	ORACLE	175	SECTEUR 2	66000007	SHP	TUBE	0150W	IR25	T22	E40	41144.40735	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 53 % de 22h à 5h)	45.18754203	5.721481957
1167-	6600C019		FACADE	POLYESTER	66000008	39419	THORN	ORACLE	175	SECTEUR 2	66000008	SHP	TUBE	0150W	IR25	T22	E40	41144.40735	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 53 % de 22h à 5h)	45.18735431	5.721356966
1167-	6600C021		FACADE	POLYESTER	66000009	39419	THORN	ORACLE	175	SECTEUR 2	66000009	SHP	TUBE	0150W	IR25	T22	E40	41144.40735	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 53 % de 22h à 5h)	45.18712598	5.721196517
1269-	31200099	24746		ACIER GALVANISE	31200099	39640	ECLATEC	PALEO 441	175	SECTEUR 4	31200099	SHP	TUBE	0150W	IR25	T22	E40	39640	NOCTURNE	45.16143674	5.71231453
1269-	31200100	24746		ACIER GALVANISE	31200100	39640	ECLATEC	PALEO 441	175	SECTEUR 4	31200100	SHP	TUBE	0150W	IR25	T22	E40	39640	NOCTURNE	45.16118864	5.71229573
1269-	31200101	24746		ACIER GALVANISE	31200101	39640	ECLATEC	PALEO 441	175	SECTEUR 4	31200101	SHP	TUBE	0150W	IR25	T22	E40	39640	NOCTURNE	45.16095666	5.712285297
1269-	31200102	24746		ACIER GALVANISE	31200102	39640	ECLATEC	PALEO 441	175	SECTEUR 4	31200102	SHP	TUBE	0150W	IR25	T22	E40	39640	NOCTURNE	45.16071807	5.712282195
1269-	31200103	24746		ACIER GALVANISE	31200103	39640	ECLATEC	PALEO 441	175	SECTEUR 4	31200103	SHP	TUBE	0150W	IR25	T22	E40	39640	NOCTURNE	45.16048887	5.712284754
1269-	31200104	24746		ACIER GALVANISE	31200104	39640	ECLATEC	PALEO 441	175	SECTEUR 4	31200104	SHP	TUBE	0150W	IR25	T22	E40	39640	NOCTURNE	45.1602171	5.712297955
1269-	31200105	24746		ACIER GALVANISE	31200105	39640	ECLATEC	PALEO 441	175	SECTEUR 4	31200105	SHP	TUBE	0150W	IR25	T22	E40	39640	NOCTURNE	45.15998306	5.712316589
1269-	31200106	24746		ACIER GALVANISE	31200106	39640	ECLATEC	PALEO 441	175	SECTEUR 4	31200106	SHP	TUBE	0150W	IR25	T22	E40	39640	NOCTURNE	45.15975194	5.712346084
0406-	6010C008		FACADE	POLYESTER	68000014	38208	ECLATEC	ELIPT 55	175	SECTEUR 1	68000014	SHP	TUBE	0150W	IR25	T22	E40	41026.62344	NOCTURNE	45.19106855	5.70805795
1882-	42400001	30773		ACIER GALVANISE	42400001	30773	THORN	VM2S	175	SECTEUR 4	42400001	SHP	TUBE	0150W	IR25	T22	E40	41339.60498	NOCTURNE	45.17842048	5.723788531
1882-	6148C001		FACADE	POLYESTER	42400002	30773	THORN	VM2S	175	SECTEUR 4	42400002	SHP	TUBE	0150W	IR25	T22	E40	41225.61722	NOCTURNE	45.17858457	5.723519856
1882-	6148C001		FACADE	POLYESTER	42400003	30773	THORN	VM2S	175	SECTEUR 4	42400003	SHP	TUBE	0150W	IR25	T22	E40	40266.33681	NOCTURNE	45.17865737	5.723303172
1882-	42400004	30773		ACIER GALVANISE	42400004	30773	THORN	VM2S	175	SECTEUR 4	42400004	SHP	TUBE	0150W	IR25	T22	E40	40491.37222	NOCTURNE	45.17867971	5.722851609
1882-	42400005	30773		ACIER GALVANISE	42400005	30773	THORN	VM2S	175	SECTEUR 4	42400005	SHP	TUBE	0150W	IR25	T22	E40	40638.45532	NOCTURNE	45.17880867	5.722520428
0287-	4240C023		FACADE	POLYESTER	42400006	30773	THORN	VM2S	175	SECTEUR 4	42400006	SHP	TUBE	0150W	IR25	T22	E40	39541	NOCTURNE	45.1789316	5.722204295
1882-	61480001	30773		ACIER GALVANISE	61480001	30773	THORN	VM2S	175	SECTEUR 4	61480001	SHP	TUBE	0150W	IR25	T22	E40	39631	NOCTURNE	45.17897199	5.723152539
1882-	6148C001		FACADE	POLYESTER	61480002	30773	THORN	VM2S	175	SECTEUR 4	61480002	SHP	TUBE	0150W	IR25	T22	E40	40918.36213	NOCTURNE	45.17875723	5.723056052
1217-	30300005	36414	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	3030005A	36444	COMATELEC	CITEA	120	SECTEUR 5	3030005A	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17099413	5.743500813
1217-	30300006	36414	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	3030006A	36444	COMATELEC	CITEA	120	SECTEUR 5	3030006A	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17085042	5.743469704
1217-	30300007	36414	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	3030007A	36444	COMATELEC	CITEA	120	SECTEUR 5	3030007A	SHP	TUBE	0100W	IR25	T22	E40	41339.46816	NOCTURNE	45.17066223	5.743432248
1217-	43400060	36756	CYLINDRO-CONIQUE	ACIER GALVANISE	43400060	36756	COMATELEC	CITEA	120	SECTEUR 5	43400060	SHP	TUBE	0100W	IR25	T22	E40	36756	NOCTURNE	45.17223845	5.745342854
1217-	4340C020		FACADE	POLYESTER	43400087	22068	THORN	BOULE VERRE 4440	182	SECTEUR 5	43400087	MIXTE	160W	IR65	T36	E27			NOCTURNE	45.1715548	5.744921225
1217-	4340C020		FACADE	POLYESTER	43400088	22068	THORN	BOULE VERRE 4440	182	SECTEUR 5	43400088	MIXTE	160W	IR65	T36	E27			NOCTURNE	45.17132844	5.744846482
1217-	4340C020		FACADE	POLYESTER	43400089	22068	ECLATEC	WEEK-END	145	SECTEUR 5	43400089	BF	OVOIDE	125W	IR60	T42	E27		HORS CONDUITE	45.17111029	5.744775148
1217-	43400090		A SAISIR	A SAISIR	43400090	36455	COMATELEC	CITEA	120	SECTEUR 5	43400090	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17067669	5.744542481
1217-	4340C132		FACADE	POLYESTER	43400091	36455	COMATELEC	CITEA	120	SECTEUR 5	43400091	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17078819	5.744342186
1167-	6600C025		FACADE	POLYESTER	66000010	26207	BBT	AJ400	290	SECTEUR 2	66000010	SHP	TUBE	0250W	IR25	T22	E40	41144.40735	NOCTURNE	45.18692034	5.721056757
1167-	6600C024		FACADE	POLYESTER	66000011	26207	BBT	AJ400	290	SECTEUR 2	66000011	SHP	TUBE	0250W	IR25	T22	E40	41144.40735	NOCTURNE	45.18671594	5.720729421
1404A	21500001	25235		BETON	21500001	37719	ECLATEC	CLIP34	175	SECTEUR 1	21500001	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18107165	5.711018688
1404A	21500002	25235		BETON	21500002	37719	ECLATEC	CLIP34	175	SECTEUR 1	21500002	SHP	TUBE	0150W	IR25	T22	E40	41138.61486	NOCTURNE	45.18099009	5.710483854
1404A	21500003	25235		BETON	21500003	37719	ECLATEC	CLIP34	175	SECTEUR 1	21500003	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18092476	5.710058516
1404A	21500004	25235		BETON	21500004	37719	ECLATEC	CLIP34	175	SECTEUR 1	21500004	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18085576	5.709603056
1404A	21500005	25235		BETON	21500005	37719	ECLATEC	CLIP34	175	SECTEUR 1	21500005	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18078843	5.709155099
1404A	21500006	25235		BETON	21500006	37719	ECLATEC	CLIP34	175	SECTEUR 1	21500006	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.1807147	5.708672584
1404A	21500007	25235		BETON	21500007	37719	ECLATEC	CLIP34	175	SECTEUR 1	21500007	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18069422	5.708248034
1269-	31200107	24746	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	31200107	39569	ECLATEC	PALEO 441	175	SECTEUR 4	31200107	SHP	TUBE	0150W	IR25	T22	E40	39569	NOCTURNE	45.15964371	5.712398487
1269-	31200108	25416		ACIER GALVANISE	31200108	39640	ECLATEC	PALEO 441	175	SECTEUR 4	31200108	SHP	TUBE	0150W	IR25	T22	E40	39640	NOCTURNE	45.15941902	5.71238588
1269-	31200109	25416		ACIER GALVANISE	31200109	39640	ECLATEC	PALEO 441	175	SECTEUR 4	31200109	SHP	TUBE	0150W	IR25	T22	E40	39640	NOCTURNE	45.15918187	5.712440698
1269-	31200110	25416		ACIER GALVANISE	31200110	39640	ECLATEC	PALEO 441	175	SECTEUR 4	31200110	SHP	TUBE	0150W	IR25	T22	E40	39640	NOCTURNE	45.15895113	5.712509925
1269-	42900051	24504		ACIER	42900051	39644	ECLATEC	PALEO 441	290	SECTEUR 4	42900051	SHP	TUBE	0250W	IR25	T22	E40	39644	NOCTURNE	45.15975954	5.713706915
1269-	42900052	40418.54019	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	42900052	39644	ECLATEC	PALEO 441	290	SECTEUR 4	42900052	SHP	TUBE	0250W	IR25	T22	E40	39644	NOCTURNE	45.15946944	5.713578209
1269-	42900053	24504		ACIER	42900053	39644	ECLATEC	PALEO 441	290	SECTEUR 4	42900053	SHP	TUBE	0250W	IR25	T22	E40	39644	NOCTURNE	45.15914322	5.713465357
1269-	42900054	40418.54019	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	42900054	39644	ECLATEC	PALEO 441	290		42900054	SHP	TUBE	0250W	IR25	T22	E40	39644	NOCTURNE	45.15883231	5.71337414
0393-	20600001	25903		ACIER	20600001	39451	ECLATEC	PALEO 441	290	SECTEUR 4	20600001	SHP	TUBE	0250W	IR25	T22	E40	39548	NOCTURNE	45.1806158	5.728779079
0393-	20600007	25903		ACIER	20600007	40420.64727	ECLATEC	PALEO 441	290	SECTEUR 4	20600007	SHP	TUBE	0250W	IR25	T22	E40	40420.64727	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.18067945	5.728513871
0393-	20600008	25903		ACIER	20600008	40420.64727	ECLATEC	PALEO 441	290	SECTEUR 4	20600008	SHP	TUBE	0250W	IR25	T22	E40	40420.64727	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.18036379	5.728561191
0393-	20600009	25903		ACIER	20600009	40420.64727	ECLATEC	PALEO 441	290	SECTEUR 4	20600009	SHP	TUBE	0250W	IR25	T22	E40	40420.64727	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.18003933	5.728555253
0393-	20600010	25903		ACIER	20600010	40420.64727	ECLATEC	PALEO 441	290	SECTEUR 4	20600010	SHP	TUBE	0250W	IR25	T22	E40	40420.64727	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.17971327	5.72849142
0393-	20600011	25903		ACIER	20600011	40420.64727	ECLATEC	PALEO 441	290	SECTEUR 4	20600011	SHP	TUBE	0250W	IR25	T22	E40	40420.64727	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.1793951	5.728375119
0393-	20600001	25903		ACIER	2060001A	39451	ECLATEC	PALEO 441	290	SECTEUR 4	2060001A	SHP	TUBE	0250W	IR25	T22	E40	39548	NOCTURNE	45.18063723	5.728805119
0393-	46400017	36875	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	46400017	36875	COMATELEC	ONYX2	175	SECTEUR 4	46400017	SHP	TUBE	0150W	IR25	T22	E40	41295.62248	NOCTURNE	45.18070614	5.729358979
1217-	4340C132		FACADE	POLYESTER	43400092	36455	COMATELEC	CITEA	120	SECTEUR 5	43400092	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17080458	5.744176156
1217-	43400060	36756	CYLINDRO-CONIQUE	ACIER GALVANISE	4340060A	36756	COMATELEC	CITEA	120	SECTEUR 5	4340060A	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17226437	5.745332672
1217-	54600001	36756	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54600001	36756	COMATELEC	CITEA	120	SECTEUR 5	54600001	SHP	TUBE	0100W	IR25	T22	E40	41298.60907	NOCTURNE	45.17235057	5.745279169
1217-	54600002	36756	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54600002	36756	COMATELEC	CITEA	120	SECTEUR 5	54600002	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17230256	5.744812893
1217-	54600003	36756	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54600003	36756	COMATELEC	CITEA	120	SECTEUR 5	54600003	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17218458	5.744730999
1217-	54600004	36409	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54600004	36409	COMATELEC	CITEA	120	SECTEUR 5	54600004	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17220704	5.744541895
1217-	54600005	36409	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54600005	36409	COMATELEC	CITEA	120	SECTEUR 5	54600005	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17211413	5.744249471
1217-	54600006	36409	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54600006	36409	COMATELEC	CITEA	120	SECTEUR 5	54600006	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17200594	5.743909724
1217-	54600007	36409	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54600007	36409	COMATELEC	CITEA	120	SECTEUR 5	54600007	SHP	TUBE	0100W	IR25	T22	E40	39953.59574	NOCTURNE	45.17190865	5.743603806
1404A	21500008	25235		BETON	21500008	37719	ECLATEC	CLIP34	175	SECTEUR 1	21500008	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18069907	5.707803942
1404A	21500009	25235		BETON	21500009	37719	ECLATEC	CLIP34	175	SECTEUR 1	21500009	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18070374	5.707350672
1404A	21500010	25235		BETON	21500010	37719	ECLATEC	CLIP34	175	SECTEUR 1	21500010	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18070976	5.706853807
1404A	21500011	25235		BETON	21500011	37719	ECLATEC	CLIP34	175	SECTEUR 1	21500011	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18071311	5.706377797
1404A	21500012	25235		BETON	21500012	37719	ECLATEC	CLIP34	175	SECTEUR 1	21500012	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18071864	5.705898118
1404A	21950001	25235		BETON	21950001	37719	ECLATEC	CLIP28	175	SECTEUR 1	21950001	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18062265	5.708539542
1404A	21950002			POLYESTER	21950002	37719	ECLATEC	CLIP28	175	SECTEUR 1	21950002	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18039928	5.70845274
1404A	26850001	18629		ACIER	26850001	37719	ECLATEC	CLIP28	175	SECTEUR 1	26850001	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18062472	5.707013263
1404A	26850002	18629		ACIER	26850002	37719	ECLATEC	CLIP28	175	SECTEUR 1	26850002	SHP	TUBE	0150W	IR25	T22	E40	41124.35398	NOCTURNE	45.18039075	5.706992839
0029-	1580C006		FACADE	POLYESTER	29400003	37260	MAZDA-PROJELUX	CONDOR C3	450	SECTEUR 2	29400003	SHP	TUBE	0400W	IR25	T22	E40	40778.56248	NOCTURNE	45.19326838	5.731710484
0029-	3460C003		FACADE	POLYESTER	34600001	33178	THORN	JAGUAR	290	SECTEUR 2	34600001	SHP	TUBE	0250W	IR25	T22	E40	40778.56248	NOCTURNE	45.19384863	5.732591585
0029-	3460C003		FACADE	POLYESTER	34600002	33178	THORN	PLACE DU TERTRE EP15	175	SECTEUR 2	34600002	SHP	TUBE	0150W	IR25	T22	E40	40778.56248	NOCTURNE	45.19366848	5.732572016
0029-	3460C003		FACADE	POLYESTER	34600003	33178	THORN	PLACE DU TERTRE EP15	175	SECTEUR 2	34600003	SHP	TUBE	0150W	IR25	T22	E40	40778.56248	NOCTURNE	45.19350224	5.732589455
0029-	3460C009		FACADE	POLYESTER	34600004	33178	THORN	PLACE DU TERTRE EP15	175	SECTEUR 2	34600004	SHP	TUBE	0150W	IR25	T22	E40	40778.56248	NOCTURNE	45.19341754	5.732596586
0029-	3460C009		FACADE	POLYESTER	34600005	33178	THORN	PLACE DU TERTRE EP15	175	SECTEUR 2	34600005	SHP	TUBE	0150W	IR25	T22	E40	40778.56248	NOCTURNE	45.19332956	5.732606531
1048-	38650008	34442		ACIER GALVANISE	3865008A	41333.61394			0		3865008A							41333.61394	NOCTURNE	45.18820729	5.742618268
0127A	38650030	24504		ACIER GALVANISE	3865030B	41333.61394			0		3865030B							41333.61394	NOCTURNE	45.1896684	5.740934863
0007-	38200028	37280	CYLINDRO-CONIQUE	ACIER GALVANISE	38200028	36373	THORN	CARAT	290	SECTEUR 1	38200028	SHP	TUBE	0250W	IR25	T22	E40	40721.75576	NOCTURNE	45.18785458	5.718851863
1458-	38200029	41067.68953		BOIS	38200029	36373	THORN	CARAT	290	SECTEUR 2	38200029	SHP	TUBE	0250W	IR25	T22	E40	39300	NOCTURNE	45.18763589	5.719045715
0012-	38200016	31747	STYLE	ACIER	3820016B	31747	THORN	RS600	290	SECTEUR 1	3820016B	SHP	TUBE	0250W	IR25	T22	E40	40028	HORS CONDUITE	45.18957583	5.719423962
0012-	38200016	31747	STYLE	ACIER	3820016C	31747	THORN	RS600	290	SECTEUR 1	3820016C	SHP	TUBE	0250W	IR25	T22	E40	40028	HORS CONDUITE	45.18962416	5.719401633
0012-	38200017	31747	STYLE	ACIER	3820017A	31747	THORN	RS600	450	SECTEUR 2	3820017A	SHP	TUBE	0400W	IR25	T22	E40	40028	HORS CONDUITE	45.1894432	5.719689768
0012-	38200017	31747	STYLE	ACIER	3820017B	31747	THORN	RS600	290	SECTEUR 2	3820017B	SHP	TUBE	0250W	IR25	T22	E40	40028	HORS CONDUITE	45.18941058	5.719684894
0012-	38200017	31747	STYLE	ACIER	3820017C	31747	THORN	RS600	290	SECTEUR 2	3820017C	SHP	TUBE	0250W	IR25	T22	E40	40028	HORS CONDUITE	45.18942069	5.719621301
0012-	38200018	31747	STYLE	ACIER	3820018A	31747	THORN	RS600	450	SECTEUR 1	3820018A	SHP	TUBE	0400W	IR25	T22	E40	40252.70856	HORS CONDUITE	45.18949396	5.719415981
0012-	38200018	31747	STYLE	ACIER	3820018B	31747	THORN	RS600	290	SECTEUR 1	3820018B	SHP	TUBE	0250W	IR25	T22	E40	40028	HORS CONDUITE	45.18945022	5.719410586
0012-	38200018	31747	STYLE	ACIER	3820018C	31747	THORN	RS600	290	SECTEUR 1	3820018C	SHP	TUBE	0250W	IR25	T22	E40	40028	HORS CONDUITE	45.18945735	5.719354267
0013-	03800053	31594	CYLINDRIQUE	ACIER THERMOLAQUE	03800053	37965	COMATELEC	ARAMIS	172	SECTEUR 1	03800053	I.C.	TUBE	150W	IR85	T28	E40	41031.57166	NOCTURNE	45.18977439	5.717521476
0011-	03800030	31594	CYLINDRIQUE	ACIER THERMOLAQUE	03800030	37965	COMATELEC	ARAMIS	172	SECTEUR 2	03800030	I.C.	TUBE	150W	IR85	T28	E40	41092.62332	NOCTURNE	45.18930595	5.721282709
0010-	03800003	31594	CYLINDRIQUE	ACIER THERMOLAQUE	0380003A	37896	COMATELEC	ARAMIS	172	SECTEUR 2	0380003A	I.C.	TUBE	150W	IR85	T28	E40	40729.65626	NOCTURNE	45.18898478	5.723598771
0014-	3690C002		FACADE	POLYESTER	36900001	31533	THORN	VM2S	175	SECTEUR 1	36900001	SHP	TUBE	0150W	IR25	T22	E40	41044.40317	NOCTURNE	45.1931121	5.716737281
0014-	3690C002		FACADE	POLYESTER	36900002	31533	THORN	VM2S	175	SECTEUR 1	36900002	SHP	TUBE	0150W	IR25	T22	E40	41044.40317	NOCTURNE	45.19299401	5.716625468
0014-	3690C006		FACADE	POLYESTER	36900003	32906	THORN	VM2S	175	SECTEUR 1	36900003	SHP	TUBE	0150W	IR25	T22	E40	41044.40317	NOCTURNE	45.1926783	5.716342795
0014-	3690C009		FACADE	POLYESTER	36900004	31533	THORN	VM2S	175	SECTEUR 1	36900004	SHP	TUBE	0150W	IR25	T22	E40	41044.40317	NOCTURNE	45.19238938	5.716268566
0013-	03800062	31594	CYLINDRIQUE	ACIER THERMOLAQUE	03800062	37965	COMATELEC	ARAMIS	172	SECTEUR 1	03800062	I.C.	TUBE	150W	IR85	T28	E40	41025.54381	NOCTURNE AVEC REDUCTION VARIATEUR LUBIO (Réduction de 30 % de 23h à 6h)	45.19001034	5.716755174
