Luminaire - Type,Luminaire - Code luminaire,Luminaire - Hauteur de feu,Luminaire - X,Luminaire - Y,Lampe - IRC,Lampe - Température Couleur,Lampe - Régime,Lampe - Régime (simplifié),Latitude,Longitude
CLASSIQUE,0166018A,12,914011.44,6454953.9,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16065530460701,5.724253708772296
CLASSIQUE,0166020A,6,914013.61,6454917.88,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16033049540804,5.724265496954051
CLASSIQUE,0166021A,12,914016.08,6454881.33,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16000082371505,5.724280868097866
CLASSIQUE,0166022A,15,914007.29,6454853.18,25,2000,GRE NOCTURNE,Fonctionnement standard,45.15975023875267,5.724156708786915
CLASSIQUE,0166022B,15,914006.28,6454853.75,25,2000,GRE NOCTURNE,Fonctionnement standard,45.15975568172332,5.724144112638619
CLASSIQUE,0166022C,15,914005.67,6454853.08,25,2000,GRE NOCTURNE,Fonctionnement standard,45.15974984200632,5.724136059829496
CLASSIQUE,0166064A,6,913983.8,6455036.02,88,2800,GRE NOCTURNE,Fonctionnement standard,45.161402866772384,5.723938191662535
CLASSIQUE,0166070A,6,913986.51,6454967.79,88,2800,GRE NOCTURNE,Fonctionnement standard,45.16078803982171,5.723942711651979
CLASSIQUE,0166074A,6,913990.18,6454937.94,88,2800,GRE NOCTURNE,Fonctionnement standard,45.160518287153685,5.723976289022476
CLASSIQUE,0166078A,6,913992.86,6454900.19,88,2800,GRE NOCTURNE,Fonctionnement standard,45.16017775176052,5.723993806226011
CLASSIQUE,1700001,8,914851.78,6458998.82,25,2000,GRE NOCTURNE,Fonctionnement standard,45.1967930128943,5.736726101403315
CLASSIQUE,1700002,8,914854.85,6458967.95,25,2000,GRE NOCTURNE,Fonctionnement standard,45.196514262636406,5.736751552050208
CLASSIQUE,1700003,8,914857.77,6458935.47,25,2000,GRE NOCTURNE,Fonctionnement standard,45.196221071155634,5.736774382840243
CLASSIQUE,1700004,8,914861.02,6458905.1,25,2000,GRE NOCTURNE,Fonctionnement standard,45.19594676414859,5.736802344558233
CLASSIQUE,1700005,8,914864.06,6458870.83,25,2000,GRE NOCTURNE,Fonctionnement standard,45.195637427437156,5.736825912192353
CLASSIQUE,1700006,8,914867.75,6458834.69,25,2000,GRE NOCTURNE,Fonctionnement standard,45.195311060210685,5.73685692701038
CLASSIQUE,1700007,8,914870.9,6458808.57,60,2870,GRE NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40),Abaissement en milieu de nuit,45.19507502924617,5.736885490707334
CLASSIQUE,1700008,8,914873.64,6458780.65,60,2870,GRE NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40),Abaissement en milieu de nuit,45.19482292842046,5.736908041697501
CLASSIQUE,1700009,8,914875.62,6458758.27,60,2870,GRE NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40),Abaissement en milieu de nuit,45.19462091797143,5.7369233647916875
CLASSIQUE,1720001,5,914072.13,6457509.59,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.1836345337829,5.726148376544829
CLASSIQUE,1720002,5,914057.12,6457501.78,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.18356891816868,5.7259539481106545
CLASSIQUE,1720003,5,914042.06,6457493.95,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.18350313777886,5.72575887511624
CLASSIQUE,1720004,5,914027.06,6457486.14,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.18343751838096,5.725564574842829
CLASSIQUE,1720005,5,914012.02,6457478.44,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.18337290094249,5.725369814373699
CLASSIQUE,1720006,5,913996.31,6457470.26,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.18330417190474,5.725166318041909
CLASSIQUE,1720007,5,913982.23,6457462.86,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.183241955170566,5.7249839058249545
CLASSIQUE,1720008,5,913966.7,6457455.55,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.18318099847225,5.724783083014802
CLASSIQUE,1720009,5,913953.18,6457448.4,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.183120856862885,5.7246079071517295
CLASSIQUE,1720010,5,913962.43,6457476.2,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.183368150185174,5.724737820002448
CLASSIQUE,1720011,5,913956.27,6457487.59,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.183472560077156,5.724664439782625
CLASSIQUE,1720012,5,913944.99,6457509.7,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.183675027482344,5.7245306178445245
CLASSIQUE,1720013,5,913938.72,6457522.23,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.183789730049185,5.724456337828279
CLASSIQUE,1720014,5,914044.74,6457520.51,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.18374131302597,5.725804648237767
CLASSIQUE,1720015,5,914039.16,6457531.07,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.18383807438588,5.725738285100196
CLASSIQUE,1720016,5,914028.14,6457552.21,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.184031733465844,5.725607348380484
CLASSIQUE,1720017,5,914022.27,6457563.44,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.18413461402403,5.725537588780388
CLASSIQUE,1720018,5.65,913959,6457442.59,,,GRE AUTONOME,Autonome,45.18306676594588,5.724679411682463
CLASSIQUE,1720019,5.65,913971.37,6457448.95,,,GRE AUTONOME,Autonome,45.1831201556428,5.724839607260864
CLASSIQUE,1720020,5.65,913964.59,6457432.72,,,GRE AUTONOME,Autonome,45.18297621129855,5.72474620606895
CLASSIQUE,1720029,0.03,913956.57,6457448.66,,,GRE NOCTURNE,Fonctionnement standard,45.18312214351461,5.724651157385932
CLASSIQUE,1720030,0.03,913961.13,6457450.93,,,GRE NOCTURNE,Fonctionnement standard,45.18314115429393,5.724710178173341
CLASSIQUE,1720031,0.03,913958.08,6457447.85,,,GRE NOCTURNE,Fonctionnement standard,45.18311438542791,5.724670015582879
CLASSIQUE,1720032,0.03,913957.14,6457446.2,,,GRE NOCTURNE,Fonctionnement standard,45.18309982940101,5.7246573298112375
CLASSIQUE,1720033,0.03,913963.24,6457449.35,,,GRE NOCTURNE,Fonctionnement standard,45.18312628073473,5.724736332839387
CLASSIQUE,1720097,0.03,914070.17,6457507.09,,,GRE NOCTURNE,Fonctionnement standard,45.18361264596196,5.726122337619191
CLASSIQUE,1720098,0.03,914068.45,6457506.29,,,GRE NOCTURNE,Fonctionnement standard,45.18360598149886,5.726100099729371
CLASSIQUE,1720099,0.03,914066.22,6457504.03,,,GRE NOCTURNE,Fonctionnement standard,45.18358633729275,5.726070730670146
CLASSIQUE,1720100,0.03,914072.67,6457506.41,,,GRE NOCTURNE,Fonctionnement standard,45.18360574977424,5.726153850259772
CLASSIQUE,1720101,0.03,914070.54,6457504.87,,,GRE NOCTURNE,Fonctionnement standard,45.183592553636096,5.726126070068294
CLASSIQUE,1720102,0.03,914028.2,6457591.55,,,GRE NOCTURNE,Fonctionnement standard,45.18438572762688,5.725625398070204
CLASSIQUE,1720103,0.03,914025.11,6457589.95,,,GRE NOCTURNE,Fonctionnement standard,45.18437228973735,5.725585375469325
CLASSIQUE,1720104,0.03,914027.93,6457593.05,,,GRE NOCTURNE,Fonctionnement standard,45.18439930972872,5.725622621492308
CLASSIQUE,1720105,0.03,914027.83,6457594.45,,,GRE NOCTURNE,Fonctionnement standard,45.18441193912409,5.725621964185228
CLASSIQUE,1720107,0.03,914025.31,6457593.13,,,GRE NOCTURNE,Fonctionnement standard,45.184400843776025,5.725589317723096
LED,1750001,4,914637.79,6458967.42,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19657718458835,5.7339886886326115
LED,1750002,4,914622.32,6458958.9,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19650533666539,5.733788038282167
LED,1750003,4,914600.94,6458951.84,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.1964484684606,5.733512812584499
LED,1750004,4,914584.82,6458941.43,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19635981451637,5.733303057457408
LED,1750005,4,914567.14,6458930.02,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19626264747244,5.733073007482755
LED,1750006,4,914554.08,6458918.82,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.196165930247595,5.732901851531571
LED,1750007,4,914540.01,6458906,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19605494938201,5.732717127658162
LED,1750008,4,914661.7,6458883.53,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19581482296283,5.734256016609797
LED,1750009,4,914648.32,6458903.05,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19599465014632,5.734094330535542
LED,1750010,4,914657.18,6458925.63,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.1961950810253,5.734217050237296
LED,1750011,4,914636.47,6458920.93,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.196159242195236,5.733951393384279
LED,1750012,4,914615.12,6458923.01,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.196184614011145,5.733680579948999
LED,1750013,4,914595.41,6458919.56,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.196159710763794,5.733428201851654
LED,1750014,4,914580.87,6458908.05,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19606066564712,5.7332380724308045
LED,1750015,4,914555.74,6458903.49,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19602746149902,5.732916223485235
LED,1750016,4,914647.81,6458864.56,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19564844567969,5.734070870841926
LED,1750017,4,914638.6,6458882.13,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19580942519187,5.733961398008467
LED,1750018,4,914628.7,6458900.66,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19597925850273,5.733843565849111
LED,1750019,4,914612.14,6458900.52,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.1959831599149,5.733632738830944
LED,1750020,4,914594.03,6458887.53,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19587190946629,5.733396520685456
LED,1750021,4,914575.2,6458874.04,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19575638347793,5.733150919450955
LED,1750022,4,914555.66,6458883.87,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.1958509300644,5.7329065592820205
LED,1750023,4,914555.82,6458864.71,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.195678463303736,5.732900152401903
LED,1750024,4,914530.78,6458862.86,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.195669616883116,5.732580645392314
LED,1750025,4,914516.33,6458879.81,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19582664805152,5.732404203757879
CLASSIQUE,1750027,4,914511.18,6458868.13,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19572314639612,5.732333511957453
CLASSIQUE,1750028,4,914496.62,6458859.43,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.195649392276266,5.7321443693574485
CLASSIQUE,1750029,4,914483.43,6458852.83,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19559410860354,5.731973588736559
CLASSIQUE,1750030,4,914474.06,6458844.21,70,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19551945735281,5.7318505368670065
CLASSIQUE,1750031,4,914456.96,6458822.15,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19532626949625,5.731623183774811
CLASSIQUE,1750032,4,914449.17,6458806.11,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.195184354737634,5.731516973881735
CLASSIQUE,1750042,4,914410.53,6458776.24,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19492759259054,5.731012041006408
CLASSIQUE,1750043,3.5,914410.19,6458762.29,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.1948021651851,5.731001570786337
CLASSIQUE,1750044,3.5,914424.87,6458752.08,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.194705716559746,5.731183908551081
CLASSIQUE,1750045,4,914435.37,6458765.66,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19482465070126,5.731323523799432
CLASSIQUE,1750048,4,914451.28,6458744.46,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.194628921717154,5.731516674988762
CLASSIQUE,1750049,4,914460.31,6458732.48,,3000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19451830397775,5.73162632383115
CLASSIQUE,1750051,4,914478.01,6458708.88,,2000,CREM NOCTURNE AVEC DETECTION  20%,Détéction en milieu de nuit,45.19430041987385,5.731841197068083
CLASSIQUE,1800001,4,915596.33,6456328.62,59,2815,GRE NOCTURNE,Fonctionnement standard,45.17253191648748,5.7450204421552735
CLASSIQUE,1800002,4,915575.35,6456335.36,59,2815,GRE NOCTURNE,Fonctionnement standard,45.172599133175275,5.74475651701448
CLASSIQUE,1800003,4,915550.97,6456337.85,59,2815,GRE NOCTURNE,Fonctionnement standard,45.17262916858342,5.744447456454608
CLASSIQUE,1800004,8,915520.68,6456334.23,59,2815,GRE NOCTURNE,Fonctionnement standard,45.17260606999028,5.744060506166371
CLASSIQUE,1800005,8,915517.89,6456315.54,59,2815,GRE NOCTURNE,Fonctionnement standard,45.17243875704423,5.744016745628223
CLASSIQUE,1800007,7,915488.04,6456285,25,2000,GRE NOCTURNE,Fonctionnement standard,45.172173274192275,5.7436234901002035
CLASSIQUE,1800008,7,915487.02,6456282.05,25,2000,GRE NOCTURNE,Fonctionnement standard,45.172147047062566,5.743609209251017
CLASSIQUE,1800022,7,915516.27,6456297.65,59,2815,GRE NOCTURNE,Fonctionnement standard,45.172278277033456,5.743988223808066
CLASSIQUE,0180022A,7,915514.02,6456298.05,59,2815,GRE NOCTURNE,Fonctionnement standard,45.1722825803916,5.743959776405739
CLASSIQUE,1850001,8,915348.27,6456994.22,25,2000,GRE NOCTURNE,Fonctionnement standard,45.17859904988147,5.742158808072812
CLASSIQUE,1850002,8,915325.89,6456985.89,25,2000,GRE NOCTURNE,Fonctionnement standard,45.17853108674902,5.741870377430455
CLASSIQUE,1850003,9,915307.97,6456978.25,25,2000,GRE NOCTURNE,Fonctionnement standard,45.178467937952355,5.741638998513199
CLASSIQUE,1850004,9,915276.35,6456966.31,25,2000,GRE NOCTURNE,Fonctionnement standard,45.17837037584166,5.741231410486916
CLASSIQUE,1850005,9,915248.47,6456955.84,25,2000,GRE NOCTURNE,Fonctionnement standard,45.17828487170683,5.740872058489818
CLASSIQUE,1900001,12,912933.74,6455362.95,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16467014666834,5.710724635672998
CLASSIQUE,1900002,12,912935.79,6455317.69,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16426222660903,5.7107309404280775
CLASSIQUE,1900003,12,912904.37,6455381.26,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16484399107812,5.710359036116079
CLASSIQUE,1900004,12,912894.76,6455344.17,25,2000,GRE NOCTURNE,Fonctionnement standard,45.1645131942666,5.710220593073241
CLASSIQUE,1900005,12,912878.85,6455399.01,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16501160544607,5.710042163440126
CLASSIQUE,1900006,12,912868.61,6455364.29,25,2000,GRE NOCTURNE,Fonctionnement standard,45.164702330075734,5.7098967430473975
CLASSIQUE,1900007,12,912846.08,6455419.84,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16520917500743,5.709634410292024
CLASSIQUE,1900008,12,912829.72,6455390.12,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16494678367668,5.709413325845371
CLASSIQUE,1900009,12,912816.97,6455439.11,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16539157443222,5.709272530313494
CLASSIQUE,1900010,12,912798.01,6455411.79,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16515158257188,5.709019421388911
CLASSIQUE,1900011,12,912787.64,6455458.49,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16557503050674,5.708907897465727
CLASSIQUE,1900012,12,912768.94,6455431.52,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16533810710901,5.708658249398074
CLASSIQUE,1900013,12,912758.65,6455477.7,25,2000,GRE NOCTURNE,Fonctionnement standard,45.165756850606144,5.708547513029397
CLASSIQUE,1900014,12,912848.83,6455378.13,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16483298453671,5.709651177568283
CLASSIQUE,1900015,10,912731.07,6455495.98,25,2000,GRE NOCTURNE,Fonctionnement standard,45.165929865290146,5.708204656487373
CLASSIQUE,1900016,12,912739.64,6455452.9,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16553954957166,5.708294869434966
CLASSIQUE,1900017,12,912703.46,6455513.61,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16609703894804,5.707861132538517
CLASSIQUE,1900018,12,912714.6,6455472.35,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16572230792902,5.707984834429664
CLASSIQUE,1900019,12,912677.91,6455531.13,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16626258580148,5.707543763275634
CLASSIQUE,1900020,12,912689.76,6455491.08,25,2000,GRE NOCTURNE,Fonctionnement standard,45.165898524533546,5.707677027341366
CLASSIQUE,1900021,12,912651.62,6455549.42,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16643528926022,5.707217314701184
CLASSIQUE,1900022,12,912663.63,6455509.33,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16607081902855,5.707352599166559
CLASSIQUE,1900023,12,912616.17,6455554.12,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16648852434588,5.706768412927501
CLASSIQUE,1900024,12,912636.9,6455527.3,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16624077808689,5.70702041438762
CLASSIQUE,1900025,10,912583.18,6455576.08,25,2000,GRE NOCTURNE,Fonctionnement standard,45.166696318584506,5.706358331698943
CLASSIQUE,1900026,12,912553.07,6455612.17,25,2000,GRE NOCTURNE,Fonctionnement standard,45.167030376477996,5.70599104581798
CLASSIQUE,1900027,12,912540.79,6455591.24,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16684581903546,5.705825705578564
CLASSIQUE,1900028,12,912531.81,6455626.3,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16716408862521,5.7057267604042226
CLASSIQUE,1900029,12,912518.8,6455605.87,25,2000,GRE NOCTURNE,Fonctionnement standard,45.166984255379994,5.705552352387956
CLASSIQUE,1900030,12,912509.9,6455640.98,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16730295000431,5.705454444891769
CLASSIQUE,1900031,12,912496.4,6455620.65,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16712416734002,5.705273847649491
CLASSIQUE,1900032,12,912485.99,6455656.91,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16745367610432,5.70515723093839
CLASSIQUE,1900033,12,912474.52,6455635.37,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16726337831501,5.705001930273469
CLASSIQUE,1900034,16,912434,6455676.63,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16764716568986,5.704504459695478
CLASSIQUE,0190023A,12,912615.52,6455551.42,25,2000,GRE NOCTURNE,Fonctionnement standard,45.1664644280688,5.706758966589577
CLASSIQUE,0190025A,10,912582.79,6455578.93,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16672208561194,5.706354613635132
CLASSIQUE,0190025B,10,912585.94,6455577.14,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16670500575978,5.706393903593725
CLASSIQUE,0190025C,10,912581.38,6455573.81,25,2000,GRE NOCTURNE,Fonctionnement standard,45.166676446599574,5.706334444077269
CLASSIQUE,0190027A,12,912539.65,6455590.15,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16683636197053,5.705810728438818
CLASSIQUE,0190029A,12,912517.61,6455604.56,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16697283395511,5.705536643283643
CLASSIQUE,0190031A,12,912495.46,6455619.39,25,2000,GRE NOCTURNE,Fonctionnement standard,45.167113118712386,5.705261340600828
CLASSIQUE,0190033A,12,912473.06,6455633.48,25,2000,GRE NOCTURNE,Fonctionnement standard,45.167246820746335,5.704982533686955
CLASSIQUE,0190034A,16,912433.77,6455678.14,25,2000,GRE NOCTURNE,Fonctionnement standard,45.16766082486943,5.704502192016125
